,budget,popularity,revenue,runtime,vote_count,release_date,Action,Adventure,Fantasy,ScienceFiction,Crime,Drama,Thriller,Animation,Family,Western,Comedy,Romance,Horror,Mystery,History,War,Music,Documentary,Foreign,TVMovie,vote_average
2781,0.0377645652631579,0.03535066998239878,0.0014220801752998673,0.2603550395857988,0.05330134798720186,0.06614500550126783,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
3402,0.018421062631578947,0.006097227893431381,0.0044476984082300565,0.22485208100591716,0.0034176947004072133,0.05202171297461625,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
1971,0.0631579047368421,0.004079972625515399,1e-08,0.31952663721893493,0.00807156322862129,0.17242414501649533,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
1113,0.1131579047368421,0.006188950957344903,1e-08,0.3047337378106509,0.015125082716695753,0.1766502267570957,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
533,0.19736843105263158,0.041536802519799174,0.050278618815304724,0.2692307792307692,0.0635544020884235,0.11402242186574692,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
1155,0.10000001,0.02512472871472861,0.07066516392127649,0.24852072005917158,0.03715824152995928,0.14379584935436376,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.7
2031,0.057894746842105264,0.020297974219325124,0.012706347739013444,0.31952663721893493,0.021887735421756836,0.08253129663740218,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
1745,0.07894737842105262,0.02751489623891987,0.03433145677682974,0.3224852171005917,0.043484594060500294,0.0848215602903727,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
1859,0.06578948368421052,0.019614087986738193,0.014007739573838813,0.3520710159171598,0.02806865456079116,0.12533741491316083,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
904,0.13157895736842104,0.04326843268520112,0.11269080819721572,0.41124261355029584,0.06653578661431064,0.19952559824331323,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.2
887,0.1368421152631579,0.02903134022009875,0.07765006918095989,0.3698224952071006,0.07366202279813845,0.07857786533167925,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
3388,0.018421062631578947,0.00817231673969221,0.0005126774672737751,0.3136094774556213,0.0014543439150668993,0.08234044133298797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
1934,0.06578948368421052,0.0033227693866911077,1e-08,0.28106509875739644,0.0034176947004072133,0.16738011197126265,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
3269,0.02105264157894737,0.0040382289293089116,1e-08,0.27218935911242603,0.0033449780046538686,0.17204243440766692,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
4361,1e-08,0.01156826750179762,0.0011205272599064185,0.2455621401775148,0.01359803210587551,0.035580891751506395,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
4779,1e-08,0.0037924870447217348,1e-08,0.2869822585207101,0.005599195573007563,0.2731957457471985,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
871,0.14210527315789473,0.010339947534413209,0.0026062868984739443,0.35798817568047336,0.007562546358347876,0.14360499404994956,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.5
2944,0.028947378421052633,0.03855528842728437,1e-08,0.23964498041420118,0.060936601041303086,0.2512473857395643,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
1493,0.09210527315789473,0.023879567364464286,0.008665805031887356,0.28994083840236684,0.02865038812681792,0.05831993802028519,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
3562,0.014473694210526316,0.010961059471014,0.035533886109833795,0.34023669639053256,0.014906932629435718,0.04433297071107234,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
2219,0.05526316789473684,0.017634540239313413,1e-08,0.29289941828402366,0.020651551593949973,0.08043188828884587,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
2785,1e-08,0.0019586767625344058,0.01186620881083181,0.26627219934911245,0.0024723776556137287,0.15372032518390272,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
503,0.20000001,0.010257683329377447,0.012602327067681414,0.2603550395857988,0.0063263625305410125,0.17433269806063745,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,3.9
1533,0.08157895736842105,0.008071927433184575,0.008675075951426673,0.2988165780473373,0.00952589714368819,0.1624996691869564,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
38,0.5263157994736842,0.10195538123762594,0.25312994885421636,0.42011835319526625,0.30388308155322863,0.03697140896938136,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
3910,1e-08,0.017059146501321256,8.218247808024649e-05,0.24852072005917158,0.026687037341477603,0.027019668096354664,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
292,0.2631579047368421,0.0352490883251705,0.08941580152565622,0.3076923176923077,0.07031705479348457,0.11004172551653624,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.9
4594,0.0009973784210526315,0.001106549158005435,0.0015631572647634342,0.2958579981656805,0.0013816272193135544,0.8852687070035717,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,5.0
2272,1e-08,0.0005543902696883758,1e-08,0.28994083840236684,7.272669575334496e-05,0.039207142535376396,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,0.5
4057,0.00568422052631579,0.00020707243836487574,0.003275517301932006,0.3520710159171598,0.00029087678301337985,0.7228508429470786,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.8
584,1e-08,0.015713600412942865,1e-08,0.3698224952071006,0.015706816282722514,0.23445211895111376,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
13,0.6710526415789474,0.056016459551763785,0.0320269211031375,0.4408284123668639,0.16804829388598022,0.04479647645036399,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
2812,0.06578948368421052,0.017430864122679104,0.02862947145638014,0.2781065188757396,0.022105885509016873,0.3092673982814843,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
663,0.17105264157894737,0.00985593651501393,0.015619059249593418,0.36686391532544377,0.013525315410122163,0.11009625560351173,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
839,0.14473685210526316,0.008025694148201406,0.05059145379450402,0.39644971414201186,0.008726013490401396,0.20961366433377865,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,5.9
539,0.19736843105263158,0.01649626216701035,0.013183329321817604,0.2781065188757396,0.022760335770796978,0.17471440866946586,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
3160,0.02631579947368421,0.02011461374887744,0.0010745611175764591,0.3136094774556213,0.018470050721349624,0.07756905872263271,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.3
2450,0.04342106263157895,0.020827640621921516,0.01338313024565177,0.35502959579881654,0.023051202553810355,0.10791505212449218,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
3966,0.006578957368421052,0.005898289200924693,0.001147800556962595,0.27218935911242603,0.006908096096567772,0.5013223646091557,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.1
3689,1e-08,0.00015708850226427571,1e-08,0.26331361946745563,7.272669575334496e-05,0.10265289873135752,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.0
1641,0.10526316789473683,0.016822418057239184,0.00938168451305677,0.28994083840236684,0.020215251419429904,0.13678873317801346,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
2728,0.035263167894736845,0.0007774969062559529,0.005990041969148543,0.2958579981656805,0.0005090268702734148,0.06979852132862556,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.7
3175,0.023684220526315792,0.004721818216314074,0.007715619890634186,0.24852072005917158,0.008653296794648052,0.10974181003817106,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.8
2730,0.03421053631578948,0.10425724171419241,0.11757814343090835,0.31952663721893493,0.3221349721873182,0.07053467750279466,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.3
327,0.17105264157894737,0.03341453910532392,0.03354619263912284,0.40236687390532544,0.07744329097731238,0.07983205733211549,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2395,0.06052632578947369,0.03309011120996131,0.05409563002883144,0.28994083840236684,0.04653869528214078,0.0983995519472694,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,6.5
4318,1e-08,0.00011482857758486517,1e-08,1e-08,7.272669575334496e-05,0.04566895784197181,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,2.0
4324,1e-08,0.00016891036271388866,1e-08,0.2869822585207101,0.0006544602617801048,0.11135044760394797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
271,0.331578957368421,0.04303491696389412,0.05844735740754665,0.40236687390532544,0.12870856148342058,0.12400142778226136,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
628,0.18421053631578946,0.08684730398145385,0.17282889915889785,0.50000001,0.3670738901628854,0.1936090838064727,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,7.9
675,0.1657894836842105,0.04615585043334502,0.3300256635816512,0.37573965497041417,0.3531122845782432,0.24456745008506692,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
1503,0.08421053631578947,0.021097331167678427,0.024769220820465343,0.3165680573372781,0.02865038812681792,0.07320665176459361,1.00000001,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
2689,0.03684211526315789,0.007690312387166661,0.007679097553796185,0.3047337378106509,0.0028359611343804535,0.07775991402704692,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.7
3874,0.008684220526315789,0.0033860861794131726,1.6150804707286496e-05,0.28402367863905326,0.0006544602617801048,0.031354810010906016,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.1
782,0.15789474684210525,0.016958526490938555,0.013999947510695233,0.3047337378106509,0.02326935264107039,0.08981106324862993,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,4.7
4617,0.0007894836842105263,6.381675293198498e-05,0.000743921754731382,0.2988165780473373,0.0002181600872600349,0.1621452236216157,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,5.5
1895,0.06578948368421052,0.018228946489227578,0.006097647333863787,0.28106509875739644,0.038539858749272835,0.15123920622651799,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
372,0.24210527315789473,0.031027119469862426,0.05130967692051693,0.3727810750887574,0.04210297684118674,0.16053658605583881,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.8
232,0.3157894836842105,0.018220412730046872,0.14901216045237042,0.3727810750887574,0.29472077788830714,0.044251175580609106,1.00000001,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.3
1991,0.050000010000000004,0.038685374576165776,0.05072052463605721,0.34911243603550296,0.1235456760849331,0.22643619616571692,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.5
451,0.21052632578947367,0.022129043465373043,0.032708061268362246,0.3343195366272189,0.026832470732984295,0.18368460797693376,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.2
744,0.15789474684210525,0.06800960278133514,0.16828070124238642,0.2958579981656805,0.22324026596276905,0.03885269697003572,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
2559,0.039473694210526315,0.008479859852436034,0.010520610898758673,0.26331361946745563,0.01607039976148924,0.13815198535240067,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.1
745,1e-08,0.022840357190829986,1e-08,0.34023669639053256,0.030904605695171613,0.12757314847915588,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
3127,0.02631579947368421,0.0032821677888760425,1e-08,0.2692307792307692,0.0011634771320535194,0.06535431924012323,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,4.3
677,0.1631579047368421,0.02150854483560844,0.07743559841775409,0.4171597733136095,0.02806865456079116,0.2331706619071898,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
1132,0.11052632578947368,0.051567644829754615,0.031981099869365356,0.2958579981656805,0.06704480348458405,0.06783543819750797,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.6
985,0.15789474684210525,0.024080631502077416,0.024023380060229166,0.4378698324852071,0.026687037341477603,0.1813125491935,1.00000001,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,6.2
3438,1e-08,0.012971362786021396,0.0029266994474564847,0.35798817568047336,0.014543349150668993,0.10224392307904136,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.5
1445,0.10526316789473683,0.016924443990741726,0.004378123648881572,0.2988165780473373,0.015997683065735895,0.08277668202879188,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.3
3730,1e-08,0.011583420863255011,1e-08,0.35502959579881654,0.010180347405468295,0.08236770637647571,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.9
3110,1e-08,0.0069506826162911844,1.512676031974643e-05,0.3254437969822485,0.010107630709714951,0.07146168898137797,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
711,0.15263158894736842,0.04731742617073471,0.02570512457771351,0.32840237686390533,0.20418849167539266,0.07189792967718188,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
1409,0.09210527315789473,0.032058048288060526,0.030346885717529387,0.40532545378698226,0.05388308155322862,0.061210032629986096,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
1328,0.09736843105263157,0.027659757714691098,0.055246805133198885,0.3698224952071006,0.1067481193659104,0.07266135089483872,1e-08,1e-08,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.0
1494,0.08421053631578947,0.019303704475294902,0.062195379234908935,0.2869822585207101,0.07177138870855147,0.14172370604929518,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.4
3892,1e-08,0.006872327814049262,1e-08,0.32840237686390533,0.003563128091913903,0.03615345766474903,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.9
1648,0.04473685210526316,0.02086709555295159,0.008939231339682436,0.3136094774556213,0.043848177539267015,0.06347303123946887,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.0
2341,0.04736843105263158,0.005144451726059923,0.008935441120052616,0.35798817568047336,0.005235612094240838,0.47326663486026666,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,6.7
1064,0.11842106263157894,0.01893909527432527,0.06110643589980181,0.3254437969822485,0.022760335770796978,0.2313984340804864,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,5.5
2922,0.028947378421052633,0.008633351023652851,0.017861477574396496,0.3165680573372781,0.015779532978475858,0.28753715862175205,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2006,0.06052632578947369,0.00790477333891117,0.003883780299165156,0.30177515792899406,0.003999428266433973,0.18005835719306376,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.6
2346,0.04736843105263158,0.009504079984682919,1e-08,0.3224852171005917,0.01214369819080861,0.319437259502413,1.00000001,1.00000001,1e-08,1e-08,1.00000001,1.00000001,1.00000001,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
1566,0.07894737842105262,0.022756350143648914,0.037961229992852806,0.3698224952071006,0.02632345386271088,0.1499032190956185,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,6.7
3538,0.01710527315789474,0.01779428554132166,0.013377309871474324,0.35502959579881654,0.02123328515997673,0.2838836427943943,1e-08,1e-08,1e-08,1e-08,1e-08,1.00000001,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,1e-08,7.6
